,dt,Bonete_level,Manuel_Díaz_level,Cuñapirú_level,Mazangano_level,Coelho_level,Paso_de_las_Toscas_level,Aguiar_level,Laguna_I_level,Laguna_II_level,Pereira_level,San_Gregorio_level,Paso_de_los_Toros_level,Salsipuedes_level,Sarandi_del_Yi_level,Durazno_level,Polanco_level,Lugo_level,Mercedes_level,Villa_Soriano_level,dt,Bonete_precipitation,Manuel_Diaz_precipitation,Cuñapirú_precipitation,Mazagano_precipitation,Coelho_precipitation,Paso_de_las_Toscas_precipitation,Aguiar_precipitation,Laguna_I_precipitation,Laguna_II_precipitation,Pereira_precipitation,San_Gregorio_precipitation,Paso_de_los_toros_precipitation,Salsipuedes_precipitation,Sarandi_del_Yi_precipitation,Polanco_precipitation,Durazno_precipitation,Paso_de_Lugo_precipitation,Mercedes_precipitation,Villa_Soriano_precipitation
1832,07/01/2020 07:00,78.2,0.55,0.78,1.41,1.62,0.79,1.87,2.24,2.61,1.97,8.42,7.85,1.65,1.3775,0.1,1.63,1.18,1.1,0.88,2020-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,08/01/2020 07:00,78.14,0.49,0.72,1.32,1.56,0.72,1.79,2.05,2.5,1.9,8.31,7.8,1.59,1.105,0.0,1.56,1.16,1.68,1.15,2020-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,09/01/2020 07:00,78.1,0.44,0.69,1.28,1.53,0.66,1.72,1.91,2.31,1.84,8.26,7.85,1.73,1.1,0.0,1.5,1.14,1.45,0.8,2020-01-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
1835,10/01/2020 07:00,78.05,0.39,0.66,1.22,1.52,0.61,1.66,1.82,2.23,1.79,8.22,7.9,1.72,1.0175,0.0,1.5,1.14,1.4,1.4,2020-01-10 07:00:00,19.0,0.0,0.0,0.0,0.0,1.0,3.0,2.5,0.0,3.0,25.0,15.0,9.0,0.0,0.0,9.0,10.0,4.0,0.0
1836,11/01/2020 07:00,77.99,0.62,1.03,1.22,1.52,0.57,1.6,1.76,2.16,1.75,8.17,7.89,1.69,1.01,0.0,1.49,1.13,1.95,1.3,2020-01-11 07:00:00,1.0,0.0,4.0,0.0,4.0,2.0,3.0,0.0,0.0,2.0,3.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0
1837,12/01/2020 07:00,77.91,1.72,0.92,1.23,1.53,0.53,1.59,1.71,2.1,1.71,8.1,7.8,1.67,1.1175,0.0,1.47,1.11,1.98,1.3,2020-01-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,13/01/2020 07:00,77.91,1.18,0.88,1.25,1.51,0.51,1.56,1.68,2.05,1.68,8.03,7.95,1.8,1.03,0.0,1.45,1.09,2.0,1.8,2020-01-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,14/01/2020 07:00,77.82,0.98,0.77,1.2,1.5,0.49,1.52,1.9,2.14,1.65,7.94,8.05,1.88,1.09,0.0,1.44,1.07,1.5,1.65,2020-01-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,15/01/2020 07:00,77.71,0.82,0.78,1.06,1.49,0.47,1.49,2.0,2.33,1.64,7.94,8.05,1.87,1.0950000000000002,0.0,1.4,1.06,1.2,0.9,2020-01-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,16/01/2020 07:00,77.71,0.67,1.03,1.06,1.53,0.49,1.53,1.95,2.32,1.65,7.91,8.05,1.84,1.0950000000000002,0.0,1.48,1.24,1.44,1.55,2020-01-16 07:00:00,30.0,28.0,15.0,17.0,32.0,18.0,36.0,47.25,31.0,19.0,15.0,31.0,29.0,37.0,43.0,38.0,42.0,40.0,43.0
1842,17/01/2020 07:00,77.62,0.59,1.0,1.39,1.57,0.48,1.65,1.9,2.25,1.65,7.84,8.12,1.95,1.1150000000000002,0.78,1.49,1.29,1.8,2.0,2020-01-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,18/01/2020 07:00,77.62,0.52,0.91,1.38,1.61,0.46,1.59,1.9,2.23,1.7,7.75,8.13,2.06,1.0950000000000002,0.0,1.49,1.29,1.72,1.1,2020-01-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,19/01/2020 07:00,77.56,0.41,0.82,1.33,1.62,0.45,1.59,1.87,2.2,1.73,7.72,8.1,1.99,1.0950000000000002,0.0,1.47,1.35,1.2,1.0,2020-01-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,20/01/2020 07:00,77.5,0.33,0.75,1.28,1.58,0.45,1.61,1.84,2.17,1.68,7.67,8.14,1.97,1.0950000000000002,0.0,1.48,1.42,1.75,1.05,2020-01-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,21/01/2020 07:00,77.42,0.28,0.69,1.25,1.54,0.45,1.63,2.11,2.34,1.67,7.63,8.23,2.08,1.1,0.0,1.58,1.4,1.9,1.1,2020-01-21 07:00:00,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,16.0,65.0,1.0,0.0,2.0,36.0,5.0
1847,22/01/2020 07:00,77.38,0.27,0.75,0.97,1.63,0.49,1.68,2.12,2.41,1.67,7.56,8.17,1.98,1.12,0.0,1.58,1.36,1.9,1.4,2020-01-22 07:00:00,43.0,5.0,7.0,4.0,10.0,20.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
1848,23/01/2020 07:00,77.34,1.61,0.77,1.1,2.09,0.48,1.71,2.25,2.53,1.68,7.49,8.0,1.95,1.15,0.0,1.57,1.32,1.5,1.4,2020-01-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,24/01/2020 07:00,77.26,1.78,0.74,1.09,2.58,0.47,1.7,2.27,2.54,1.8,7.45,8.05,1.89,1.15,0.0,2.73,1.27,1.2,1.0,2020-01-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,25/01/2020 07:00,77.19,1.02,0.66,0.99,2.27,0.47,1.67,2.32,2.57,1.81,7.41,7.75,1.71,1.13,0.07,2.92,1.23,1.4,0.8,2020-01-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,26/01/2020 07:00,77.15,0.75,0.7,0.99,1.98,0.47,1.63,2.53,2.72,1.76,7.35,7.9,1.72,1.13,0.71,2.48,1.21,1.3,1.4,2020-01-26 07:00:00,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
1852,27/01/2020 07:00,77.08,0.54,0.79,1.09,1.84,0.48,1.64,2.58,2.8,1.71,7.29,7.75,1.74,1.12,0.54,2.18,1.19,1.2,1.63,2020-01-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,28/01/2020 07:00,77.05,0.41,0.78,1.25,1.74,0.48,1.7,2.5,2.75,1.68,7.22,7.65,1.58,1.12,0.31,2.04,1.16,1.8,2.15,2020-01-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,29/01/2020 07:00,76.95,0.32,0.74,1.17,1.66,0.48,1.79,2.4,2.68,1.68,7.18,7.9,1.53,1.11,0.22,2.05,1.13,1.45,1.35,2020-01-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,30/01/2020 07:00,76.9,0.24,0.76,1.13,1.61,0.49,1.82,2.25,2.58,1.74,7.17,7.75,1.52,1.1,0.17,1.94,1.11,1.4,1.7,2020-01-30 07:00:00,54.0,0.0,10.0,1.0,4.0,0.0,10.0,25.5,0.0,9.0,1.0,25.0,2.0,7.0,33.0,18.0,2.0,14.0,8.0
1856,31/01/2020 07:00,76.89,0.19,0.73,1.15,1.58,0.49,1.79,2.05,2.41,1.78,7.11,7.65,1.45,1.1,0.19,1.82,1.09,1.47,1.77,2020-01-31 07:00:00,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,01/02/2020 07:00,76.82,0.17,0.69,1.14,1.56,0.48,1.72,1.87,2.24,1.81,6.99,7.65,1.46,1.1,0.1,1.73,1.06,1.45,1.15,2020-02-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,02/02/2020 07:00,76.78,0.14,0.7,1.08,1.53,0.47,1.65,1.76,2.12,1.8,6.93,7.65,1.45,1.1,0.0,1.67,1.05,1.2,1.0,2020-02-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,03/02/2020 07:00,76.69,0.13,0.64,1.07,1.51,0.46,1.6,1.7,2.05,1.75,6.85,7.65,1.43,1.15,0.0,1.63,1.04,1.35,0.95,2020-02-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,04/02/2020 07:00,76.61,0.1,0.65,1.07,1.49,0.45,1.58,1.64,1.98,1.69,6.75,7.65,1.43,1.16,0.0,1.59,1.03,1.5,1.1,2020-02-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,05/02/2020 07:00,76.58,0.11,0.64,1.06,1.47,0.44,1.58,1.59,1.93,1.66,6.67,7.61,1.43,1.15,0.0,1.57,1.02,0.95,0.7,2020-02-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1862,06/02/2020 07:00,76.44,0.05,0.67,1.03,1.46,0.43,1.6,1.55,1.89,1.63,6.61,7.62,1.42,1.13,0.0,1.55,1.01,1.1,0.9,2020-02-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,07/02/2020 07:00,76.38,0.02,0.62,0.98,1.45,0.42,1.59,1.52,1.87,1.63,6.53,7.64,1.43,1.12,0.0,1.53,1.01,1.35,0.9,2020-02-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,08/02/2020 07:00,76.25,0.1,0.61,0.88,1.45,0.41,1.56,1.49,1.84,1.63,6.47,7.6,1.42,1.11,0.0,1.59,1.01,1.6,1.3,2020-02-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,4.0,80.0
1865,09/02/2020 07:00,76.22,0.21,0.7,0.94,1.44,0.41,1.51,1.47,1.83,1.62,6.46,7.51,1.48,1.11,0.0,1.57,1.14,1.75,2.0,2020-02-09 07:00:00,2.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,12.0,17.0,28.0,3.0,6.0,0.0
1866,10/02/2020 07:00,76.2,0.15,0.73,1.01,1.44,0.4,1.47,1.45,1.8,1.59,6.41,7.72,1.6,1.12,0.0,1.55,1.52,1.55,2.1,2020-02-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,11/02/2020 07:00,76.12,0.1,0.67,0.99,1.43,0.39,1.43,1.44,1.79,1.56,6.33,7.9,1.65,1.13,0.0,1.52,1.57,1.4,1.55,2020-02-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,12/02/2020 07:00,76.11,0.1,0.85,0.97,1.42,0.38,1.4,1.44,1.78,1.54,6.24,7.9,1.79,1.13,0.0,1.51,1.48,1.1,1.35,2020-02-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,13/02/2020 07:00,76.08,0.09,0.86,0.95,1.41,0.37,1.38,1.44,1.78,1.51,6.19,7.76,1.75,1.12,0.0,1.5,1.39,0.3,1.1,2020-02-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,14/02/2020 07:00,76.03,0.01,0.77,0.84,1.41,0.37,1.38,1.44,1.79,1.49,6.2,7.8,1.56,1.12,0.0,1.49,1.32,0.9,0.85,2020-02-14 07:00:00,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,43.0,18.0,0.0,6.0,17.0,2.0,0.0,3.0
1871,15/02/2020 07:00,75.92,0.01,0.74,0.9,1.66,0.4,1.46,1.68,1.92,1.52,6.15,7.85,1.66,1.11,0.0,1.48,1.26,1.05,1.2,2020-02-15 07:00:00,12.0,0.0,0.0,24.0,37.0,12.0,25.0,0.0,21.5,24.0,39.0,9.0,14.0,26.0,0.0,1.0,0.0,0.0,0.0
1872,16/02/2020 07:00,75.84,0.1175,0.67,0.85,1.7,0.4,1.55,1.7,2.01,1.54,6.06,7.88,1.68,1.11,0.0,1.49,1.21,1.0,0.85,2020-02-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,17/02/2020 07:00,75.74,0.235,0.66,0.79,1.67,0.39,1.52,1.69,2.0,1.58,5.9,7.91,1.71,1.12,0.0,1.55,1.72,1.42,0.98,2020-02-17 07:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,1.0,0.0,37.0,1.0,3.0,10.0,10.0
1874,18/02/2020 07:00,75.62,0.82,0.84,0.87,1.72,0.46,1.6,1.69,1.81,1.62,5.9,7.9,1.76,1.15,0.0,1.58,3.09,2.0,1.3,2020-02-18 07:00:00,19.0,83.0,50.0,37.0,49.0,46.0,60.0,19.25,19.0,15.0,25.0,18.0,19.0,19.0,29.0,34.0,4.0,40.0,35.0
1875,19/02/2020 07:00,75.62,1.64,0.9,1.05,2.42,0.52,1.66,1.71,1.92,1.62,5.87,7.9,1.7,1.15,0.07,1.59,2.71,1.6,1.35,2020-02-19 07:00:00,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,20/02/2020 07:00,75.56,2.28,0.87,1.06,2.64,0.54,1.81,2.4,2.34,1.67,5.78,7.68,1.74,1.15,0.0,1.94,2.23,1.2,1.1,2020-02-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,21/02/2020 07:00,75.5,1.61,0.86,1.21,2.44,0.58,1.72,2.62,2.6,1.74,5.8,7.86,1.73,1.14,0.0,1.85,1.86,1.75,2.05,2020-02-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,22/02/2020 07:00,75.5,1.2,0.92,1.32,2.08,0.57,1.69,2.73,2.68,1.77,5.72,7.75,1.65,1.14,0.17,1.81,1.67,1.95,2.25,2020-02-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,23/02/2020 07:00,75.5,0.91,0.88,1.33,1.83,0.55,1.71,2.77,2.74,1.74,5.63,7.75,1.64,1.13,0.14,1.81,1.53,1.5,1.7,2020-02-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,24/02/2020 07:00,75.47,0.7,0.79,1.25,1.71,0.53,1.75,2.71,2.71,1.72,5.56,7.79,1.64,1.12,0.12,1.8,1.43,1.1,1.2,2020-02-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,25/02/2020 07:00,75.35,0.56,0.8,1.15,1.67,0.52,1.76,2.65,2.66,1.72,5.55,7.85,1.65,1.11,0.1,1.67,1.36,0.65,1.1,2020-02-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,26/02/2020 07:00,75.28,0.43,0.81,1.18,1.62,0.5,1.75,2.5,2.56,1.74,5.47,7.85,1.63,1.11,0.05,1.62,1.29,1.35,1.74,2020-02-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,27/02/2020 07:00,75.24,0.35,0.77,1.14,1.56,0.49,1.68,2.29,2.4,1.74,5.38,7.58,1.69,1.1,0.0,1.63,1.24,1.5,1.65,2020-02-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,28/02/2020 07:00,75.19,0.32,0.72,1.09,1.51,0.48,1.6,2.05,2.21,1.72,5.33,7.58,1.5,1.1,0.0,1.6,1.2,1.0,1.1,2020-02-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,29/02/2020 07:00,75.08,0.29,0.71,1.04,1.48,0.47,1.54,1.85,2.01,1.67,5.27,7.72,1.51,1.09,0.0,1.56,1.17,1.1,1.5,2020-02-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,01/03/2020 07:00,75.08,0.23,0.69,1.0,1.46,0.46,1.48,1.72,1.87,1.62,5.17,7.56,1.46,1.09,0.0,1.47,1.14,1.1,1.25,2020-03-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,02/03/2020 07:00,74.99,0.2,0.69,0.99,1.44,0.44,1.44,1.65,1.78,1.58,5.12,7.54,1.45,1.09,0.0,1.52,1.12,0.9,1.0,2020-03-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,03/03/2020 07:00,74.97,0.14,0.66,0.96,1.43,0.43,1.41,1.58,1.72,1.53,5.05,7.63,1.48,1.08,0.0,1.5,1.1,1.25,0.7,2020-03-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,04/03/2020 07:00,74.82,0.07,0.65,0.91,1.42,0.42,1.39,1.54,1.68,1.5,5.01,7.47,1.41,1.08,0.0,1.48,1.08,0.9,0.8,2020-03-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,05/03/2020 07:00,74.81,0.03,0.67,0.94,1.41,0.41,1.33,1.5,1.64,1.48,4.93,7.58,1.39,1.08,0.0,1.39,1.06,0.95,0.75,2020-03-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,06/03/2020 07:00,74.76,0.03,0.64,0.91,1.4,0.4,1.32,1.47,1.61,1.47,4.87,7.6,1.51,1.08,0.0,1.41,1.05,0.9,0.75,2020-03-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,07/03/2020 07:00,74.72,0.03,0.62,0.84,1.4,0.39,1.3,1.45,1.59,1.46,4.74,7.61,1.51,1.08,0.0,1.43,1.04,0.4,0.75,2020-03-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,08/03/2020 07:00,74.66,0.03,0.64,0.78,1.39,0.38,1.29,1.43,1.58,1.44,4.7,7.62,1.5,1.08,0.0,1.41,1.03,0.27,0.5,2020-03-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,09/03/2020 07:00,74.54,0.03,0.65,0.77,1.39,0.37,1.28,1.42,1.57,1.42,4.66,7.85,1.65,1.07,0.0,1.41,1.02,0.6,0.75,2020-03-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,10/03/2020 07:00,74.47,0.03,0.64,0.77,1.38,0.37,1.27,1.42,1.56,1.42,4.64,7.78,1.8,1.09,0.0,1.35,1.01,1.6,1.85,2020-03-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.0,0.0,0.0,0.0,0.0
1896,11/03/2020 07:00,74.51,0.03,0.61,0.77,1.39,0.36,1.27,1.4,1.55,1.4,4.57,7.86,1.74,1.09,0.0,1.42,1.01,1.3,1.75,2020-03-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,10.0,0.0,0.0,0.0,0.0
1897,12/03/2020 07:00,74.38,0.03,0.62,0.71,1.39,0.35,1.27,1.39,1.54,1.39,4.5,7.91,1.88,1.12,0.0,1.45,1.04,0.75,1.5,2020-03-12 07:00:00,15.0,0.0,0.0,0.0,0.0,0.0,3.0,37.25,0.0,0.0,0.0,0.0,2.0,26.0,32.0,38.0,22.0,47.0,29.0
1898,13/03/2020 07:00,74.34,0.03,0.64,0.71,1.39,0.35,1.26,1.39,1.54,1.39,4.45,7.85,1.77,1.11,0.0,1.48,1.12,1.0,1.2,2020-03-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,14/03/2020 07:00,74.31,0.03,0.6,0.68,1.41,0.35,1.25,1.38,1.53,1.38,4.53,7.84,1.82,1.13,0.0,1.72,1.29,0.98,1.0,2020-03-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,15/03/2020 07:00,74.28,0.1,0.63,0.72,1.44,0.38,1.23,1.41,1.56,1.38,4.53,7.9,1.89,1.14,0.0,1.66,1.38,0.95,1.4,2020-03-15 07:00:00,5.0,17.0,16.0,3.0,6.0,22.0,3.0,6.0,17.0,10.0,31.0,10.25,4.0,7.0,1.0,4.0,4.0,13.0,12.0
1901,16/03/2020 07:00,74.25,0.16,0.64,0.83,1.45,0.38,1.24,1.42,1.57,1.38,4.53,7.98,1.82,1.13,0.0,1.59,1.36,1.4,1.52,2020-03-16 07:00:00,11.0,8.0,6.0,6.0,4.0,4.0,3.0,3.75,4.0,6.0,12.0,0.0,14.0,0.0,0.0,6.0,2.0,2.0,0.0
1902,17/03/2020 07:00,74.21,0.06,0.63,0.81,1.46,0.38,1.25,1.43,1.57,1.37,4.51,7.97,1.84,1.12,0.0,1.57,1.31,1.19,1.21,2020-03-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,18/03/2020 07:00,74.28,0.14,0.61,0.75,1.64,0.38,1.27,1.49,1.59,1.38,4.53,7.91,1.85,1.12,0.0,1.61,1.28,0.9,1.0,2020-03-18 07:00:00,15.0,29.0,21.0,3.0,4.0,13.0,9.0,19.25,14.0,11.0,24.0,22.5,29.0,8.0,13.0,24.0,23.0,10.0,14.0
1904,19/03/2020 07:00,74.09,0.31,0.65,0.76,1.65,0.4,1.28,1.55,1.65,1.41,4.3,7.92,1.82,1.12,0.0,1.56,1.26,0.9,1.0,2020-03-19 07:00:00,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
1905,20/03/2020 07:00,74.04,0.35,0.7,0.85,1.59,0.40249999999999997,1.28,1.56,1.67,1.41,4.25,8.06,1.85,1.12,0.0,1.55,1.24,1.0,1.3,2020-03-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1906,21/03/2020 07:00,73.97,0.42,0.71,0.87,1.57,0.3975,1.355,1.56,1.66,1.41,4.18,7.9,1.88,1.11,0.0,1.54,1.22,1.75,2.04,2020-03-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
